source,message_type,incoming_message,order_book_str,seconds_into_session,total_orders,total_cancellations,total_buy_orders,total_sell_orders,num_trades,total_volume,avg_price,avg_spread,avg_midpoint,order_book_imbalance,avg_trade_size,trade_frequency,order_fill_rate,cancellation_rate,price_volatility
BOOK_INITIALIZER,ADDED_ORDER,"1999,1,1","{""bids"": [{""x"": 1999.0, ""y"": 1.0}], ""asks"": []}",0.0,1,0,1,0,0,,,,,1.0,,NaN,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1999,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}], ""asks"": []}",0.06,2,0,2,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1998,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 1.0}], ""asks"": []}",0.11,3,0,3,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1998,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 2.0}], ""asks"": []}",0.15,4,0,4,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1998,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 3.0}], ""asks"": []}",0.2,5,0,5,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1998,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 4.0}], ""asks"": []}",0.25,6,0,6,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1998,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 5.0}], ""asks"": []}",0.3,7,0,7,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1998,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 6.0}], ""asks"": []}",0.34,8,0,8,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1998,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 7.0}], ""asks"": []}",0.38,9,0,9,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1998,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}], ""asks"": []}",0.43,10,0,10,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1997,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 1.0}], ""asks"": []}",0.47,11,0,11,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1997,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 2.0}], ""asks"": []}",0.52,12,0,12,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1997,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 3.0}], ""asks"": []}",0.56,13,0,13,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1997,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 4.0}], ""asks"": []}",0.6,14,0,14,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1997,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 5.0}], ""asks"": []}",0.65,15,0,15,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1997,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 6.0}], ""asks"": []}",0.69,16,0,16,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1997,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}], ""asks"": []}",0.74,17,0,17,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1996,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 1.0}], ""asks"": []}",0.8,18,0,18,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1996,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 2.0}], ""asks"": []}",0.84,19,0,19,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1996,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}], ""asks"": []}",0.89,20,0,20,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1995,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 1.0}], ""asks"": []}",0.94,21,0,21,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1995,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 2.0}], ""asks"": []}",0.99,22,0,22,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1995,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 3.0}], ""asks"": []}",1.05,23,0,23,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1995,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 4.0}], ""asks"": []}",1.09,24,0,24,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1995,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 5.0}], ""asks"": []}",1.14,25,0,25,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1995,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 6.0}], ""asks"": []}",1.18,26,0,26,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1995,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 7.0}], ""asks"": []}",1.24,27,0,27,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1995,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 8.0}], ""asks"": []}",1.29,28,0,28,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1995,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 9.0}], ""asks"": []}",1.33,29,0,29,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1995,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 10.0}], ""asks"": []}",1.38,30,0,30,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1995,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 11.0}], ""asks"": []}",1.42,31,0,31,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1995,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 12.0}], ""asks"": []}",1.47,32,0,32,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1995,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 13.0}], ""asks"": []}",1.51,33,0,33,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1995,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 14.0}], ""asks"": []}",1.55,34,0,34,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"1995,1,1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": []}",1.61,35,0,35,0,0,,,,,1.0,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2001,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 1.0}]}",1.65,36,0,35,1,0,,,,,0.94,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2001,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 2.0}]}",1.7,37,0,35,2,0,,,,,0.89,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2001,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 3.0}]}",1.75,38,0,35,3,0,,,2.0,2000.0,0.84,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2001,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 4.0}]}",1.8,39,0,35,4,0,,,2.0,2000.0,0.79,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2001,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 5.0}]}",1.84,40,0,35,5,0,,,2.0,2000.0,0.75,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2001,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 6.0}]}",1.88,41,0,35,6,0,,,2.0,2000.0,0.71,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2001,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 7.0}]}",1.93,42,0,35,7,0,,,2.0,2000.0,0.67,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2001,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 8.0}]}",1.97,43,0,35,8,0,,,2.0,2000.0,0.63,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2001,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 9.0}]}",2.01,44,0,35,9,0,,,2.0,2000.0,0.59,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2001,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 10.0}]}",2.05,45,0,35,10,0,,,2.0,2000.0,0.56,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2001,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}]}",2.1,46,0,35,11,0,,,2.0,2000.0,0.52,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2002,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 1.0}]}",2.15,47,0,35,12,0,,,2.0,2000.0,0.49,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2002,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 2.0}]}",2.2,48,0,35,13,0,,,2.0,2000.0,0.46,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2002,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 3.0}]}",2.25,49,0,35,14,0,,,2.0,2000.0,0.43,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2002,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 4.0}]}",2.3,50,0,35,15,0,,,2.0,2000.0,0.4,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2002,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 5.0}]}",2.35,51,0,35,16,0,,,2.0,2000.0,0.37,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2003,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 5.0}, {""x"": 2003.0, ""y"": 1.0}]}",2.39,52,0,35,17,0,,,2.0,2000.0,0.35,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2003,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 5.0}, {""x"": 2003.0, ""y"": 2.0}]}",2.43,53,0,35,18,0,,,2.0,2000.0,0.32,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2003,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 5.0}, {""x"": 2003.0, ""y"": 3.0}]}",2.48,54,0,35,19,0,,,2.0,2000.0,0.3,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2003,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 5.0}, {""x"": 2003.0, ""y"": 4.0}]}",2.53,55,0,35,20,0,,,2.0,2000.0,0.27,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2003,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 5.0}, {""x"": 2003.0, ""y"": 5.0}]}",2.57,56,0,35,21,0,,,2.0,2000.0,0.25,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2003,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 5.0}, {""x"": 2003.0, ""y"": 6.0}]}",2.62,57,0,35,22,0,,,2.0,2000.0,0.23,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2003,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 5.0}, {""x"": 2003.0, ""y"": 7.0}]}",2.67,58,0,35,23,0,,,2.0,2000.0,0.21,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2003,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 5.0}, {""x"": 2003.0, ""y"": 8.0}]}",2.71,59,0,35,24,0,,,2.0,2000.0,0.19,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2003,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 5.0}, {""x"": 2003.0, ""y"": 9.0}]}",2.76,60,0,35,25,0,,,2.0,2000.0,0.17,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2004,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 5.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 1.0}]}",2.81,61,0,35,26,0,,,2.0,2000.0,0.15,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2004,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 5.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 2.0}]}",2.86,62,0,35,27,0,,,2.0,2000.0,0.13,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2004,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 5.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 3.0}]}",2.9,63,0,35,28,0,,,2.0,2000.0,0.11,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2004,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 5.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 4.0}]}",2.94,64,0,35,29,0,,,2.0,2000.0,0.09,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2004,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 5.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 5.0}]}",2.99,65,0,35,30,0,,,2.0,2000.0,0.08,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2004,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 5.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 6.0}]}",3.03,66,0,35,31,0,,,2.0,2000.0,0.06,,0.0,0.0,0.0,
BOOK_INITIALIZER,ADDED_ORDER,"2004,1,-1","{""bids"": [{""x"": 1999.0, ""y"": 2.0}, {""x"": 1998.0, ""y"": 8.0}, {""x"": 1997.0, ""y"": 7.0}, {""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 15.0}], ""asks"": [{""x"": 2001.0, ""y"": 11.0}, {""x"": 2002.0, ""y"": 5.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}]}",3.07,67,0,35,32,0,,,2.0,2000.0,0.04,,0.0,0.0,0.0,
